Units,scenario,region,gcam-consumer,nodeinput,input,year,value
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,1990,25.1029
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2005,33.8506
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2010,32.2865
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2015,32.8021
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2020,34.2213
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2025,35.3428
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2030,36.1232
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2035,36.7568
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2040,37.2853
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2045,37.6994
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2050,38.0139
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2055,38.2169
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2060,38.3242
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2065,38.2823
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2070,38.0757
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2075,37.7127
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2080,37.2005
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2085,36.6071
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2090,35.9319
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2095,35.1731
Pcal/yr,Reference,South Africa,FoodDemand,FoodDemand,FoodDemand_Staples,2100,34.328
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,5.45029
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,7.71042
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,10.6529
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,15.4758
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,15.7927
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,10.4196
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,10.5012
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,11.7425
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,12.9979
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,14.2314
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,15.4561
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,16.654
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,17.8008
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,18.8823
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,19.853
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,20.6976
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,21.421
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,22.045
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,22.5668
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,22.9797
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,23.2838
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,23.4905
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,5.44418
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,9.8581
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,13.0666
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,15.5017
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,12.6661
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,15.1046
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,16.1261
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,16.6599
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,17.0847
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,17.4122
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,17.6401
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,17.7719
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,17.8199
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,17.7912
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,17.6913
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,17.5188
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,17.2772
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,16.9864
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,16.6526
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,16.2837
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,15.8884
Pcal/yr,Reference,South America_Northern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,15.4746
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,13.2174
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,18.1005
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,26.6654
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,35.2363
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,41.8885
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,45.6035
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,49.8413
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,54.4019
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,58.4809
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,62.2378
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,65.6124
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,68.548
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,71.0068
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,73.0149
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,74.6871
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,76.0409
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,77.0676
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,77.7768
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,78.1883
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,78.3455
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,78.3109
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,78.1199
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1975,18.6072
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,1990,26.2893
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2005,35.9844
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2010,37.2285
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2015,40.9168
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2020,42.499
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2025,43.7833
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2030,44.7845
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2035,45.5829
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2040,46.1589
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2045,46.5011
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2050,46.6127
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2055,46.5071
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2060,46.2079
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2065,45.8049
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2070,45.3179
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2075,44.7475
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2080,44.0909
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2085,43.3602
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2090,42.5793
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2095,41.7802
Pcal/yr,Reference,South America_Southern,FoodDemand,FoodDemand,FoodDemand_Staples,2100,40.977
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,12.7534
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,18.9338
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,31.0783
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,42.7424
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,55.7554
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,68.7588
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,83.6117
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,98.87
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,114.046
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,129.693
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,145.404
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,160.944
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,176.068
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,190.587
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,204.259
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,216.909
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,228.494
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,238.816
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,247.834
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,255.57
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,262.122
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,267.567
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,1975,76.366
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,1990,108.112
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2005,158.361
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2010,159.473
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2015,163.812
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2020,171.399
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2025,178.182
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2030,184.365
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2035,189.967
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2040,194.699
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2045,198.475
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2050,201.255
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2055,203.043
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2060,203.836
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2065,203.881
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2070,203.305
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2075,202.223
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2080,200.695
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2085,198.764
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2090,196.496
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2095,193.987
Pcal/yr,Reference,South Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2100,191.325
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,5.80736
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,13.3242
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,19.4856
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,25.437
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,31.4665
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,33.433
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,34.7757
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,35.8171
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,36.413
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,36.5788
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,36.3753
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,35.8474
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,35.0866
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,34.1396
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,33.0831
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,31.9873
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,30.8587
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,29.7424
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,28.6501
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,27.5929
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,26.5815
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,25.5717
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,1975,32.1265
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,1990,29.2764
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2005,27.0415
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2010,27.6294
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2015,25.273
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2020,25.3768
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2025,25.3887
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2030,25.2983
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2035,25.0587
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2040,24.6347
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2045,24.0402
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2050,23.3007
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2055,22.4616
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2060,21.5787
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2065,20.6721
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2070,19.7617
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2075,18.8695
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2080,18.0089
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2085,17.1897
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2090,16.4178
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2095,15.6967
Pcal/yr,Reference,South Korea,FoodDemand,FoodDemand,FoodDemand_Staples,2100,14.9912
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,35.7168
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,61.5864
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,102.402
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,141.456
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,170.403
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,195.201
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,220.699
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,244.536
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,266.272
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,286.507
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,304.824
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,320.908
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,334.913
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,346.928
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,356.894
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,364.804
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,370.644
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,374.554
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,376.727
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,377.457
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,377.021
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,375.555
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,1975,118.338
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,1990,152.601
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2005,215.914
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2010,218.677
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2015,225.296
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2020,232.318
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2025,238.076
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2030,242.923
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2035,246.679
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2040,249.179
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2045,250.454
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2050,250.519
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2055,249.623
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2060,247.88
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2065,245.335
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2070,242.149
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2075,238.32
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2080,233.973
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2085,229.25
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2090,224.286
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2095,219.215
Pcal/yr,Reference,Southeast Asia,FoodDemand,FoodDemand,FoodDemand_Staples,2100,214.079
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,6.05559
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,12.0536
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,13.9052
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,15.4372
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,16.2302
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,16.7294
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,17.1488
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,17.4671
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,17.7341
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,17.9534
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,18.1073
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,18.1988
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,18.241
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,18.2814
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,18.4296
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,18.5687
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,18.6877
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,18.7851
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,18.8543
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,18.9023
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,18.9321
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,18.9477
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,1975,10.4196
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,1990,8.221
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2005,8.97832
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2010,8.60249
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2015,8.51804
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2020,8.47571
